Air Pollutant,Air Pollutant Description,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,Province,Quality
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.592,ug/m3,Background,Urban,-16.277,28.455,169.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.210,ug/m3,Traffic,Urban,-3.676,42.351,929.000,Burgos,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.515,ug/m3,Traffic,Urban,-5.960,37.384,29.000,Sevilla,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.754,ug/m3,Background,Urban,-5.671,43.517,51.000,Asturias,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.839,ug/m3,Background,Rural,-3.475,42.952,613.000,Burgos,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.666,ug/m3,Industrial,Suburban,4.257,39.893,42.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.832,ug/m3,Background,Urban,-0.976,37.602,10.000,Murcia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.730,ug/m3,Industrial,Rural,-7.738,43.533,590.000,Lugo,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.186,ug/m3,Background,Urban,-3.517,36.743,50.000,Granada,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.591,ug/m3,Background,Rural,-6.224,40.570,985.000,Salamanca,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.299,ug/m3,Traffic,Urban,-6.003,37.395,17.000,Sevilla,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.524,ug/m3,Traffic,Suburban,-0.408,39.481,11.000,Valencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.052,ug/m3,Background,Urban,-6.117,36.688,62.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.830,ug/m3,Background,Rural,-5.940,39.849,376.000,Caceres,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.728,ug/m3,Background,Urban,-6.360,39.473,389.000,Caceres,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.751,ug/m3,Background,Urban,0.191,41.916,308.000,Huesca,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.027,ug/m3,Traffic,Urban,-0.447,39.481,41.000,Valencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.555,ug/m3,Background,Urban,-3.782,37.783,480.000,Jaen,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.153,ug/m3,Industrial,Urban,-15.415,28.026,115.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.042,ug/m3,Industrial,Rural,-9.119,43.009,198.000,A Coruna,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.246,ug/m3,Industrial,Urban,-5.348,36.159,1.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.276,ug/m3,Background,Urban,-4.064,43.356,20.000,Cantabria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.197,ug/m3,Traffic,Urban,-15.433,28.134,11.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.233,ug/m3,Industrial,Suburban,-0.514,38.351,20.000,Alicante/Alacant,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,10.424,ug/m3,Industrial,Suburban,-5.624,42.803,945.000,Leon,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.886,ug/m3,Industrial,Rural,-7.918,43.445,418.000,A Coruna,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.417,ug/m3,Industrial,Suburban,2.000,41.401,65.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.976,ug/m3,Industrial,Urban,-2.941,42.688,471.000,Burgos,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.069,ug/m3,Industrial,Suburban,-2.038,36.847,50.000,Almeria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.140,ug/m3,Traffic,Urban,0.616,41.616,170.000,Lleida,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.395,ug/m3,Background,Rural,-1.281,39.559,804.000,Valencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.100,ug/m3,Industrial,Rural,-1.744,42.176,350.000,La Rioja,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.504,ug/m3,Background,Rural,-5.090,43.041,1140.000,Leon,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.238,ug/m3,Traffic,Urban,-4.014,40.634,873.000,Madrid,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.040,ug/m3,Industrial,Urban,4.253,39.891,55.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.840,ug/m3,Industrial,Urban,-16.278,28.451,183.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.912,ug/m3,Background,Urban,-3.600,37.166,666.000,Granada,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.075,ug/m3,Background,Rural,3.028,39.841,25.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.555,ug/m3,Traffic,Urban,2.154,41.385,26.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.073,ug/m3,Background,Rural,-3.232,42.875,911.000,Araba/Alava,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.415,ug/m3,Background,Urban,2.042,41.492,171.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.871,ug/m3,Background,Rural,-4.275,40.248,469.000,Madrid,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.003,ug/m3,Background,Rural,2.648,39.636,109.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.032,ug/m3,Background,Suburban,-5.566,42.575,814.000,Leon,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.239,ug/m3,Traffic,Urban,-0.718,38.259,99.000,Alicante/Alacant,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.212,ug/m3,Background,Rural,-6.923,38.473,377.000,Badajoz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.029,ug/m3,Traffic,Suburban,-7.730,42.061,620.000,Ourense,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.230,ug/m3,Industrial,Urban,-15.461,27.801,13.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.384,ug/m3,Industrial,Urban,-17.118,28.090,49.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.376,ug/m3,Background,Urban,-0.368,39.478,11.000,Valencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.783,ug/m3,Traffic,Urban,-8.644,42.426,15.000,Pontevedra,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.412,ug/m3,Background,Suburban,2.287,42.003,460.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.218,ug/m3,Background,Urban,-4.762,37.893,119.000,Cordoba,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.471,ug/m3,Background,Rural,-3.551,37.237,1258.000,Granada,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.499,ug/m3,Traffic,Urban,-3.689,41.666,801.000,Burgos,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,9.827,ug/m3,Industrial,Suburban,-1.703,37.688,340.000,Murcia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.409,ug/m3,Background,Urban,-0.467,38.706,534.000,Alicante/Alacant,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.095,ug/m3,Industrial,Urban,-8.747,42.203,26.000,Pontevedra,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.019,ug/m3,Industrial,Urban,-9.186,42.954,38.000,A Coruna,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,9.873,ug/m3,Industrial,Suburban,-5.927,43.579,6.000,Asturias,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.286,ug/m3,Industrial,Suburban,-4.802,38.133,685.000,Cordoba,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.045,ug/m3,Background,Suburban,2.622,39.565,117.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.747,ug/m3,Industrial,Suburban,-16.372,28.381,215.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.908,ug/m3,Background,Urban,-5.980,37.347,26.000,Sevilla,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.337,ug/m3,Industrial,Rural,-6.782,42.564,540.000,Leon,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.091,ug/m3,Traffic,Urban,-4.111,40.956,952.000,Segovia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.518,ug/m3,Background,Urban,2.238,41.444,7.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.076,ug/m3,Traffic,Urban,-7.551,42.998,450.000,Lugo,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.603,ug/m3,Industrial,Urban,-6.677,37.361,41.000,Huelva,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.153,ug/m3,Industrial,Rural,-7.840,43.471,552.000,A Coruna,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.929,ug/m3,Industrial,Urban,-16.560,28.080,235.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.753,ug/m3,Industrial,Rural,-2.239,42.440,336.000,La Rioja,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.271,ug/m3,Background,Rural,-5.897,41.239,1003.000,Salamanca,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.890,ug/m3,Industrial,Suburban,-13.517,28.990,36.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.597,ug/m3,Background,Urban,-15.412,28.004,113.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.750,ug/m3,Industrial,Rural,1.180,41.278,238.000,Tarragona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.642,ug/m3,Industrial,Suburban,-5.430,36.212,32.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.266,ug/m3,Traffic,Urban,-15.542,27.773,15.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.198,ug/m3,Industrial,Suburban,-17.776,28.668,245.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.215,ug/m3,Traffic,Suburban,-0.907,41.659,208.000,Zaragoza,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.016,ug/m3,Traffic,Urban,-5.833,43.367,180.000,Asturias,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.613,ug/m3,Industrial,Urban,-5.489,36.186,30.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.372,ug/m3,Background,Urban,-2.428,42.464,385.000,La Rioja,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.424,ug/m3,Industrial,Rural,-1.782,37.255,11.000,Almeria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,11.647,ug/m3,Industrial,Urban,-3.097,43.320,91.000,Bizkaia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.793,ug/m3,Traffic,Suburban,-13.514,28.983,10.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.173,ug/m3,Traffic,Urban,-0.026,39.989,18.000,Castellon/Castello,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.238,ug/m3,Background,Suburban,-6.395,38.429,551.000,Badajoz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.818,ug/m3,Background,Urban,-2.811,36.770,97.000,Almeria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.293,ug/m3,Industrial,Urban,-3.113,43.333,10.000,Bizkaia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.864,ug/m3,Industrial,Suburban,-6.585,42.543,541.000,Leon,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.960,ug/m3,Background,Urban,-4.447,36.720,36.000,Malaga,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.794,ug/m3,Industrial,Rural,1.237,41.194,97.000,Tarragona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.083,ug/m3,Background,Suburban,-15.521,28.111,226.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.152,ug/m3,Traffic,Urban,-0.235,39.667,10.000,Valencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.203,ug/m3,Traffic,Urban,-3.613,37.196,689.000,Granada,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.418,ug/m3,Background,Suburban,-2.961,43.246,345.000,Bizkaia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.932,ug/m3,Background,Urban,-5.315,35.893,1.000,Ceuta,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.068,ug/m3,Industrial,Suburban,-4.561,36.728,55.000,Malaga,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.168,ug/m3,Industrial,Rural,-2.047,36.895,239.000,Almeria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.885,ug/m3,Industrial,Suburban,-5.744,36.740,216.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.934,ug/m3,Industrial,Urban,-3.841,43.421,10.000,Cantabria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.437,ug/m3,Industrial,Rural,-7.694,43.313,469.000,Lugo,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.082,ug/m3,Background,Rural,2.688,39.679,172.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.235,ug/m3,Background,Rural,-4.253,43.153,650.000,Cantabria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.203,ug/m3,Background,Rural,-0.291,40.947,570.000,Teruel,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.990,ug/m3,Industrial,Suburban,-1.232,37.974,80.000,Murcia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.569,ug/m3,Industrial,Rural,-4.927,38.108,432.000,Cordoba,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.451,ug/m3,Industrial,Suburban,-8.506,43.302,100.000,A Coruna,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.431,ug/m3,Background,Urban,-4.064,43.346,20.000,Cantabria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.223,ug/m3,Background,Rural,-6.570,37.016,22.000,Huelva,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.634,ug/m3,Industrial,Urban,-16.362,28.377,24.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.027,ug/m3,Industrial,Urban,-5.453,36.136,24.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.916,ug/m3,Background,Urban,-15.423,28.103,115.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.462,ug/m3,Background,Rural,-0.832,39.708,430.000,Valencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.020,ug/m3,Industrial,Rural,-0.091,40.637,1150.000,Castellon/Castello,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.384,ug/m3,Traffic,Urban,-0.472,38.359,45.000,Alicante/Alacant,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.568,ug/m3,Industrial,Urban,-2.050,43.274,35.000,Gipuzkoa,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,8.946,ug/m3,Industrial,Urban,-13.548,28.977,44.000,Las Palmas,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.583,ug/m3,Background,Urban,-0.507,38.340,55.000,Alicante/Alacant,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.322,ug/m3,Industrial,Rural,-0.065,39.892,37.000,Castellon/Castello,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.163,ug/m3,Traffic,Suburban,-1.146,37.992,40.000,Murcia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.939,ug/m3,Industrial,Rural,-8.677,42.428,20.000,Pontevedra,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.063,ug/m3,Traffic,Urban,-4.863,36.511,39.000,Malaga,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.494,ug/m3,Industrial,Suburban,-16.358,28.393,396.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.740,ug/m3,Background,Urban,-5.680,43.294,216.000,Asturias,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.176,ug/m3,Industrial,Suburban,-5.391,36.209,51.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.207,ug/m3,Background,Urban,-2.987,43.298,17.000,Bizkaia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.129,ug/m3,Industrial,Rural,0.913,41.010,60.000,Tarragona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.658,ug/m3,Industrial,Suburban,-2.159,36.958,200.000,Almeria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,6.588,ug/m3,Industrial,Suburban,-0.914,37.602,60.000,Murcia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.223,ug/m3,Industrial,Suburban,-7.508,43.686,60.000,Lugo,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.095,ug/m3,Background,Rural,-3.468,40.909,995.000,Madrid,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.107,ug/m3,Industrial,Urban,-5.443,36.162,1.000,Cadiz,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.050,ug/m3,Traffic,Urban,1.825,41.730,238.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.661,ug/m3,Background,Suburban,-3.619,37.136,684.000,Granada,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.000,ug/m3,Traffic,Urban,-8.742,42.219,53.000,Pontevedra,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.713,ug/m3,Industrial,Suburban,-8.252,43.492,33.000,A Coruna,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.523,ug/m3,Background,Rural,1.433,38.936,12.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.217,ug/m3,Industrial,Urban,1.415,38.915,25.000,Illes Balears,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.128,ug/m3,Industrial,Suburban,-5.706,43.307,218.000,Asturias,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.187,ug/m3,Industrial,Urban,-16.263,28.458,68.000,Santa Cruz de Tenerife,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.470,ug/m3,Background,Suburban,-4.701,40.665,1150.000,Avila,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.504,ug/m3,Industrial,Urban,-6.942,37.253,17.000,Huelva,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.202,ug/m3,Background,Rural,-7.409,42.062,760.000,Ourense,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.920,ug/m3,Traffic,Urban,-1.978,43.267,18.000,Gipuzkoa,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.937,ug/m3,Industrial,Rural,-4.470,41.933,721.000,Palencia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.237,ug/m3,Industrial,Suburban,-6.919,37.267,31.000,Huelva,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.027,ug/m3,Background,Suburban,-3.938,38.994,635.000,Ciudad Real,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.504,ug/m3,Traffic,Urban,2.007,41.556,261.000,Barcelona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,1.403,ug/m3,Background,Urban,1.242,41.117,13.000,Tarragona,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.993,ug/m3,Traffic,Urban,-2.023,43.221,65.000,Gipuzkoa,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,3.125,ug/m3,Industrial,Urban,-2.638,43.168,113.000,Bizkaia,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,0.953,ug/m3,Traffic,Urban,-3.809,43.461,9.000,Cantabria,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.510,ug/m3,Traffic,Urban,-2.668,42.856,518.000,Araba/Alava,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,2.558,ug/m3,Background,Suburban,-1.852,38.979,686.000,Albacete,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.955,ug/m3,Traffic,Urban,-5.587,42.604,838.000,Leon,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,5.702,ug/m3,Industrial,Suburban,-0.233,39.963,163.000,Castellon/Castello,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,4.642,ug/m3,Industrial,Suburban,-4.112,38.703,685.000,Ciudad Real,BUENA
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2021-01-01,7.928,ug/m3,Industrial,Urban,-4.112,38.689,705.000,Ciudad Real,BUENA
