Air Pollutant,Air Pollutant Description,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,Province,Quality,Respiratory_diseases_total,Life_expectancy_total,pib
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.846,ug/m3,Industrial,Suburban,-0.0314,41.2289,152.0,Zaragoza,BUENA,873.0,82.98,23.946
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,7.334,ug/m3,Background,Suburban,-4.7796,37.9027,152.0,Cordoba,BUENA,892.0,82.11,15.71
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.137,ug/m3,Industrial,Urban,-8.7369,42.2103,12.0,Pontevedra,BUENA,899.0,82.79,18.673
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,6.295,ug/m3,Industrial,Suburban,-2.0382,36.8475,50.0,Almeria,BUENA,551.0,81.58,16.759
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,11.851,ug/m3,Background,Urban,-3.6001,37.1657,666.0,Granada,BUENA,817.0,81.94,15.877
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.241,ug/m3,Background,Urban,-7.0115,38.8876,390.0,Badajoz,BUENA,823.0,81.54,15.742
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,0.962,ug/m3,Industrial,Suburban,-0.7839,39.4272,400.0,Valencia,BUENA,2.151,82.18,20.594
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.498,ug/m3,Industrial,Suburban,-0.0361,39.9592,44.0,Castellon/Castello,BUENA,521.0,82.43,21.644
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,0.466,ug/m3,Background,Rural,-6.9233,38.4728,377.0,Badajoz,BUENA,823.0,81.54,15.742
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,8.532,ug/m3,Industrial,Urban,-5.4328,36.1747,1.0,Cadiz,BUENA,940.0,80.66,15.843
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,1.106,ug/m3,Background,Rural,2.358,41.7793,693.0,Barcelona,BUENA,4.422,83.06,25.975
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.387,ug/m3,Background,Urban,-0.8936,41.6353,220.0,Zaragoza,BUENA,873.0,82.98,23.946
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,1.109,ug/m3,Background,Suburban,-0.1467,38.5714,44.0,Alicante/Alacant,BUENA,1.416,82.57,16.346
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.312,ug/m3,Industrial,Suburban,1.9996,41.4008,65.0,Barcelona,BUENA,4.422,83.06,25.975
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,9.216,ug/m3,Industrial,Suburban,-6.9203,37.1998,8.0,Huelva,BUENA,424.0,80.72,16.185
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.116,ug/m3,Industrial,Suburban,-0.5139,38.3511,20.0,Alicante/Alacant,BUENA,1.416,82.57,16.346
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.67,ug/m3,Industrial,Rural,-8.4964,43.0935,270.0,A Coruna,BUENA,1.291,82.34,20.621
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.936,ug/m3,Traffic,Urban,-0.4039,42.1361,488.0,Huesca,BUENA,212.0,83.43,25.616
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,8.539,ug/m3,Industrial,Suburban,-1.7028,37.6878,340.0,Murcia,BUENA,1.252,82.27,18.502
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,6.115,ug/m3,Industrial,Rural,-5.6389,42.7156,900.0,Leon,BUENA,692.0,82.73,18.654
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,4.366,ug/m3,Background,Rural,-5.6669,37.9943,573.0,Sevilla,BUENA,1.278,81.36,17.669
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,14.228,ug/m3,Industrial,Suburban,-0.9144,37.602,60.0,Murcia,BUENA,1.252,82.27,18.502
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.144,ug/m3,Background,Suburban,-3.7492,40.42,645.0,Madrid,BUENA,6.035,84.13,30.264
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.362,ug/m3,Industrial,Rural,-2.232,42.341,570.0,La Rioja,BUENA,261.0,83.61,23.898
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.488,ug/m3,Background,Urban,-6.3603,39.4728,389.0,Caceres,BUENA,568.0,82.34,16.511
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,4.705,ug/m3,Traffic,Urban,-5.6653,40.9792,797.0,Salamanca,BUENA,437.0,84.31,17.326
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,5.554,ug/m3,Background,Urban,-3.6603,40.4942,615.0,Madrid,BUENA,6.035,84.13,30.264
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,8.555,ug/m3,Background,Suburban,-3.6193,37.1356,684.0,Granada,BUENA,817.0,81.94,15.877
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,4.202,ug/m3,Background,Urban,-1.1067,40.3364,915.0,Teruel,BUENA,176.0,83.02,23.994
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.266,ug/m3,Background,Rural,1.6177,41.2449,213.0,Barcelona,BUENA,4.422,83.06,25.975
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,7.621,ug/m3,Traffic,Urban,-5.7759,43.2561,205.0,Asturias,BUENA,1.3,82.19,19.475
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.068,ug/m3,Industrial,Suburban,1.6259,41.5776,284.0,Barcelona,BUENA,4.422,83.06,25.975
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.114,ug/m3,Background,Suburban,-0.6828,38.2422,44.0,Alicante/Alacant,BUENA,1.416,82.57,16.346
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.582,ug/m3,Industrial,Suburban,0.0106,39.9819,10.0,Castellon/Castello,BUENA,521.0,82.43,21.644
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,5.747,ug/m3,Industrial,Suburban,-2.1282,36.9339,152.0,Almeria,BUENA,551.0,81.58,16.759
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,6.669,ug/m3,Background,Suburban,-1.9791,37.193,380.0,Almeria,BUENA,551.0,81.58,16.759
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,9.074,ug/m3,Industrial,Urban,-6.9255,37.2602,23.0,Huelva,BUENA,424.0,80.72,16.185
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.24,ug/m3,Traffic,Urban,-4.5383,42.0194,953.0,Palencia,BUENA,211.0,83.18,22.465
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,4.97,ug/m3,Background,Urban,-5.9796,37.3472,26.0,Sevilla,BUENA,1.278,81.36,17.669
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,5.019,ug/m3,Industrial,Urban,-5.6897,43.3067,206.0,Asturias,BUENA,1.3,82.19,19.475
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,1.854,ug/m3,Traffic,Urban,-8.6569,42.4219,15.0,Pontevedra,BUENA,899.0,82.79,18.673
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,1.763,ug/m3,Industrial,Suburban,1.2177,41.1549,56.0,Tarragona,BUENA,625.0,82.52,25.457
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.25,ug/m3,Traffic,Urban,-0.4178,39.5094,25.0,Valencia,BUENA,2.151,82.18,20.594
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,11.041,ug/m3,Industrial,Suburban,-5.8108,43.4036,163.0,Asturias,BUENA,1.3,82.19,19.475
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,3.279,ug/m3,Industrial,Rural,-7.7377,43.5329,590.0,Lugo,BUENA,546.0,82.66,20.19
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,4.58,ug/m3,Traffic,Urban,-3.6453,40.4081,685.0,Madrid,BUENA,6.035,84.13,30.264
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,5.729,ug/m3,Industrial,Urban,-1.892,36.9995,11.0,Almeria,BUENA,551.0,81.58,16.759
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,5.495,ug/m3,Background,Urban,-1.651,42.826,418.0,Navarra,BUENA,552.0,83.49,27.213
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2013-01-01,2.618,ug/m3,Industrial,Rural,-0.065,39.8922,37.0,Castellon/Castello,BUENA,521.0,82.43,21.644
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.455,ug/m3,Background,Suburban,2.0977,41.3215,5.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.383,ug/m3,Background,Suburban,-0.3364,39.4803,7.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.324,ug/m3,Background,Suburban,-0.4608,39.5514,122.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,8.028,ug/m3,Traffic,Urban,-6.9351,37.2534,18.0,Huelva,BUENA,388.0,81.24,16.154
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.64,ug/m3,Industrial,Suburban,-5.7057,43.3069,218.0,Asturias,BUENA,1.382,82.11,19.588
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.878,ug/m3,Background,Suburban,-0.6033,39.9306,616.0,Castellon/Castello,BUENA,468.0,82.41,22.025
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.261,ug/m3,Traffic,Urban,-5.6735,43.5299,29.0,Asturias,BUENA,1.382,82.11,19.588
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.443,ug/m3,Industrial,Suburban,-0.2333,39.9628,163.0,Castellon/Castello,BUENA,468.0,82.41,22.025
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.537,ug/m3,Industrial,Suburban,-7.5078,43.6863,60.0,Lugo,BUENA,512.0,82.66,20.939
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.502,ug/m3,Background,Suburban,2.0821,41.3218,7.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,0.915,ug/m3,Background,Rural,2.358,41.7793,693.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.918,ug/m3,Background,Suburban,2.0098,41.3922,38.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.859,ug/m3,Industrial,Rural,0.0847,40.6917,1200.0,Castellon/Castello,BUENA,468.0,82.41,22.025
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,0.861,ug/m3,Background,Rural,0.7296,42.0513,1570.0,Lleida,BUENA,520.0,82.92,27.801
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.942,ug/m3,Background,Suburban,2.0138,41.3135,14.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.582,ug/m3,Traffic,Suburban,2.1838,41.5267,84.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.497,ug/m3,Traffic,Urban,2.1524,41.3996,61.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.543,ug/m3,Background,Suburban,-4.7008,40.6647,1150.0,Avila,BUENA,224.0,83.15,17.707
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,6.424,ug/m3,Traffic,Urban,-5.5872,42.6039,838.0,Leon,BUENA,709.0,83.12,18.774
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.984,ug/m3,Background,Urban,2.0425,41.4921,171.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.168,ug/m3,Background,Urban,-4.1356,43.0119,850.0,Cantabria,BUENA,738.0,82.78,20.747
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,13.002,ug/m3,Industrial,Urban,-5.3484,36.1594,1.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.228,ug/m3,Traffic,Urban,-6.0031,37.3945,17.0,Sevilla,BUENA,1.32,81.59,18.032
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.511,ug/m3,Industrial,Suburban,1.2008,41.1037,5.0,Tarragona,BUENA,690.0,82.85,26.151
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.625,ug/m3,Traffic,Urban,-3.6453,40.5404,671.0,Madrid,BUENA,6.274,84.2,30.776
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.476,ug/m3,Industrial,Urban,-3.801,40.2815,674.0,Madrid,BUENA,6.274,84.2,30.776
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,9.582,ug/m3,Industrial,Suburban,-5.4358,36.1905,26.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,8.32,ug/m3,Background,Urban,-2.9871,43.2984,17.0,Bizkaia,BUENA,970.0,83.1,27.56
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,9.754,ug/m3,Industrial,Suburban,-5.4808,36.1754,45.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,8.859,ug/m3,Background,Suburban,-6.2031,36.4606,35.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,9.096,ug/m3,Industrial,Urban,-5.4889,36.1856,30.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.838,ug/m3,Background,Rural,-6.5704,37.0161,22.0,Huelva,BUENA,388.0,81.24,16.154
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.224,ug/m3,Industrial,Suburban,-6.1145,36.6609,49.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.11,ug/m3,Background,Suburban,-8.5591,42.876,220.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,7.934,ug/m3,Background,Urban,-3.1344,43.2129,62.0,Bizkaia,BUENA,970.0,83.1,27.56
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.991,ug/m3,Background,Urban,-1.9844,43.3028,88.0,Gipuzkoa,BUENA,665.0,83.3,28.443
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,6.208,ug/m3,Industrial,Suburban,-3.1127,43.3207,30.0,Bizkaia,BUENA,970.0,83.1,27.56
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.365,ug/m3,Background,Rural,1.6177,41.2449,213.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.025,ug/m3,Industrial,Suburban,-1.284,42.579,397.0,Navarra,BUENA,598.0,83.45,27.704
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.946,ug/m3,Background,Urban,-1.653,42.806,449.0,Navarra,BUENA,598.0,83.45,27.704
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.029,ug/m3,Traffic,Urban,-3.7122,40.4242,637.0,Madrid,BUENA,6.274,84.2,30.776
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.935,ug/m3,Background,Rural,-3.2317,42.8752,911.0,Araba/Alava,BUENA,238.0,84.38,34.287
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.836,ug/m3,Background,Urban,-5.9138,37.2845,49.0,Sevilla,BUENA,1.32,81.59,18.032
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,0.699,ug/m3,Background,Rural,0.7342,41.3933,488.0,Lleida,BUENA,520.0,82.92,27.801
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,0.389,ug/m3,Background,Rural,-7.7046,42.6347,560.0,Lugo,BUENA,512.0,82.66,20.939
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.117,ug/m3,Traffic,Urban,-0.19,38.9667,22.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.458,ug/m3,Background,Suburban,2.4958,41.689,145.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.369,ug/m3,Traffic,Urban,-1.9777,43.2675,18.0,Gipuzkoa,BUENA,665.0,83.3,28.443
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.037,ug/m3,Background,Urban,-3.7816,37.7826,480.0,Jaen,BUENA,738.0,81.94,15.125
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.544,ug/m3,Industrial,Rural,-8.6769,42.4275,20.0,Pontevedra,BUENA,959.0,83.07,19.086
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.092,ug/m3,Background,Rural,-0.8319,39.7081,430.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.969,ug/m3,Background,Urban,2.148,41.4261,136.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.343,ug/m3,Traffic,Urban,-2.4667,41.7667,1090.0,Soria,BUENA,122.0,84.02,22.749
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,7.909,ug/m3,Background,Suburban,-6.0425,37.3408,50.0,Sevilla,BUENA,1.32,81.59,18.032
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,0.774,ug/m3,Background,Urban,-4.0628,43.2644,88.0,Cantabria,BUENA,738.0,82.78,20.747
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.832,ug/m3,Background,Urban,-4.0636,43.3558,20.0,Cantabria,BUENA,738.0,82.78,20.747
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,7.444,ug/m3,Industrial,Urban,-6.9381,37.2796,66.0,Huelva,BUENA,388.0,81.24,16.154
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,9.83,ug/m3,Industrial,Suburban,-1.7028,37.6878,340.0,Murcia,BUENA,1.265,82.47,18.606
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,6.571,ug/m3,Background,Urban,-3.1716,40.6298,700.0,Guadalajara,BUENA,221.0,84.36,17.691
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.062,ug/m3,Industrial,Suburban,2.0574,41.3866,81.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,8.772,ug/m3,Industrial,Suburban,-4.904,38.1379,571.0,Cordoba,BUENA,900.0,82.39,15.846
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,7.04,ug/m3,Industrial,Suburban,-5.6614,36.6496,207.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.127,ug/m3,Industrial,Urban,-8.7369,42.2103,12.0,Pontevedra,BUENA,959.0,83.07,19.086
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.423,ug/m3,Industrial,Rural,-7.7377,43.5329,590.0,Lugo,BUENA,512.0,82.66,20.939
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,6.196,ug/m3,Industrial,Rural,-8.472,43.3353,240.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.931,ug/m3,Industrial,Rural,-8.4964,43.0935,270.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.596,ug/m3,Traffic,Urban,-6.2686,36.506,4.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,7.039,ug/m3,Industrial,Rural,-5.5316,36.7945,390.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.366,ug/m3,Industrial,Rural,-7.9886,43.4054,478.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.243,ug/m3,Background,Urban,-0.4669,38.7064,534.0,Alicante/Alacant,BUENA,1.355,82.66,16.875
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.489,ug/m3,Traffic,Urban,-5.6461,43.5378,19.0,Asturias,BUENA,1.382,82.11,19.588
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.098,ug/m3,Industrial,Rural,-7.6937,43.313,469.0,Lugo,BUENA,512.0,82.66,20.939
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.151,ug/m3,Industrial,Rural,-7.9181,43.4454,418.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.372,ug/m3,Background,Urban,-7.0115,38.8876,390.0,Badajoz,BUENA,733.0,81.8,15.71
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.404,ug/m3,Industrial,Urban,-1.892,36.9995,11.0,Almeria,BUENA,536.0,81.82,17.515
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,0.345,ug/m3,Background,Rural,-3.1425,41.2742,1368.0,Guadalajara,BUENA,221.0,84.36,17.691
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.097,ug/m3,Traffic,Urban,-8.4206,43.3671,35.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,7.355,ug/m3,Industrial,Urban,-6.9422,37.2526,17.0,Huelva,BUENA,388.0,81.24,16.154
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.894,ug/m3,Industrial,Suburban,-2.1282,36.9339,152.0,Almeria,BUENA,536.0,81.82,17.515
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.322,ug/m3,Traffic,Urban,1.8253,41.7303,238.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.053,ug/m3,Industrial,Rural,-9.1189,43.0089,198.0,A Coruna,BUENA,1.287,82.62,20.607
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.301,ug/m3,Industrial,Urban,-0.1897,40.0519,160.0,Castellon/Castello,BUENA,468.0,82.41,22.025
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.183,ug/m3,Background,Rural,-3.4679,40.909,995.0,Madrid,BUENA,6.274,84.2,30.776
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.795,ug/m3,Traffic,Suburban,1.7213,41.219,12.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,8.592,ug/m3,Industrial,Urban,-5.4328,36.1747,1.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.848,ug/m3,Background,Rural,-3.4753,42.9519,613.0,Burgos,BUENA,457.0,83.6,24.708
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.046,ug/m3,Industrial,Suburban,-0.2658,39.6342,3.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.188,ug/m3,Background,Rural,-0.3592,39.7822,200.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.39,ug/m3,Traffic,Urban,-0.2347,39.6672,10.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.62,ug/m3,Industrial,Suburban,-3.8419,43.4044,16.0,Cantabria,BUENA,738.0,82.78,20.747
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,2.974,ug/m3,Background,Suburban,1.9915,41.3031,25.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.664,ug/m3,Background,Urban,-5.8337,37.3425,68.0,Sevilla,BUENA,1.32,81.59,18.032
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,5.538,ug/m3,Industrial,Suburban,-1.2321,37.9745,80.0,Murcia,BUENA,1.265,82.47,18.606
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,9.973,ug/m3,Industrial,Suburban,-0.9144,37.602,60.0,Murcia,BUENA,1.265,82.47,18.606
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.839,ug/m3,Background,Urban,-4.0642,43.3464,20.0,Cantabria,BUENA,738.0,82.78,20.747
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,1.719,ug/m3,Industrial,Suburban,1.9905,41.4153,82.0,Barcelona,BUENA,4.547,83.27,26.628
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,4.94,ug/m3,Background,Rural,-5.6635,36.2339,189.0,Cadiz,BUENA,932.0,81.17,15.703
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.456,ug/m3,Background,Urban,-0.3683,39.4781,11.0,Valencia,BUENA,2.302,82.19,21.115
so2,Sulphur dioxide (air),Annual mean / 1 calendar year,2014-01-01,3.33,ug/m3,Industrial,Suburban,0.0106,39.9819,10.0,Castellon/Castello,BUENA,468.0,82.41,22.025
