Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency,Province
Spain,NET_ES209A,CCAA Cataluña,ES1851A,BERGA (POLIESPORTIU),SP_08022006_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,20.87,ug/m3,47.12,1.0,Background,Suburban,1.8482,42.0979,661.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08022006_10_M.parquet,day,Barcelona
Spain,NET_ES201A,CCAA Andalucía,ES1560A,GRANADA - NORTE,SP_18087007_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,37.473,ug/m3,15.07,1.0,Traffic,Urban,-3.6127,37.1961,689.0,Granada                                                                         ,ES501K1                                           ,404809.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_18087007_10_M.parquet,day,Granada
Spain,NET_ES201A,CCAA Andalucía,ES1450A,SANTA CLARA,SP_41091015_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,24.754,ug/m3,16.71,1.0,Background,Suburban,-5.9517,37.3983,29.0,Sevilla                                                                         ,ES004K1                                           ,884899.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_41091015_10_M.parquet,day,Sevilla
Spain,NET_ES201A,CCAA Andalucía,ES1993A,PARQUE JOYERO,SP_14021008_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,34.242,ug/m3,52.05,1.0,Industrial,Suburban,-4.8158,37.8752,119.0,Córdoba                                                                         ,ES020C1                                           ,326039.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_14021008_10_M.parquet,day,Córdoba
Spain,NET_ES131A,Ayto Madrid,ES0118A,ESCUELAS AGUIRRE,SP_28079008_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,25.375,ug/m3,97.26,1.0,Traffic,Urban,-3.6822,40.4217,672.0,Madrid                                                                          ,ES001K1                                           ,5098717.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28079008_10_47.parquet,hour,Madrid
Spain,NET_ES058A,EMEP/VAG/CAMP,ES0001R,SAN PABLO DE LOS MONTES,SP_45153999_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,13.504,ug/m3,99.45,1.0,Background,Rural,-4.3504,39.5463,923.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_45153999_10_M.parquet,day,Toledo
Spain,NET_ES058A,EMEP/VAG/CAMP,ES0013R,PEÑAUSENDE,SP_49149999_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,9.23,ug/m3,94.25,1.0,Background,Rural,-5.8974,41.2389,1003.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_49149999_10_M.parquet,day,Salamanca
Spain,NET_ES212A,CCAA Galicia,ES1957A,TORRE DE HÉRCULES,SP_15030027_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,36.632,ug/m3,97.28,1.0,Background,Suburban,-8.4092,43.3828,25.0,A Coruña                                                                        ,ES026C1                                           ,247604.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_15030027_10_49.parquet,hour,A Coruña
Spain,NET_ES216A,CCAA País Vasco,ES1697A,AVENIDA TOLOSA,SP_20069005_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,12.546,ug/m3,92.88,1.0,Traffic,Urban,-2.0109,43.3094,3.0,San Sebastián/Donostia                                                          ,ES510C1                                           ,188240.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_20069005_10_M.parquet,day,Gipuzkoa
Spain,NET_ES216A,CCAA País Vasco,ES1497A,HERNANI,SP_20040001_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,18.615,ug/m3,98.94,1.0,Traffic,Urban,-1.9777,43.2675,18.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_20040001_10_47.parquet,hour,Gipuzkoa
Spain,NET_ES216A,CCAA País Vasco,ES0110A,ERANDIO,SP_48902006_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,19.827,ug/m3,95.31,1.0,Traffic,Urban,-2.9772,43.3027,4.0,Bilbao                                                                          ,ES019K2                                           ,797590.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_48902006_10_49.parquet,hour,Bizkaia
Spain,NET_ES216A,CCAA País Vasco,ES1492A,TRES MARZO,SP_01059009_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,14.478,ug/m3,99.18,1.0,Traffic,Urban,-2.6678,42.8561,518.0,Vitoria/Gasteiz                                                                 ,ES012C1                                           ,253996.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_01059009_10_M.parquet,day,Araba/Álava
Spain,NET_ES058A,EMEP/VAG/CAMP,ES0007R,VÍZNAR,SP_18189999_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,17.69,ug/m3,98.08,1.0,Background,Rural,-3.5506,37.2369,1258.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_18189999_10_M.parquet,day,Granada
Spain,NET_ES210A,CCAA Com. Valenciana,ES1441A,MORELLA,SP_12080007_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,11.371,ug/m3,80.55,1.0,Industrial,Rural,-0.0911,40.6372,1150.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_12080007_10_M.parquet,day,Castelló / Castellón
Spain,NET_ES213A,CCAA Madrid,ES1565A,FUENLABRADA,SP_28058004_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,24.203,ug/m3,98.89,1.0,Industrial,Urban,-3.801,40.2815,674.0,Madrid                                                                          ,ES001K1                                           ,5098717.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_28058004_10_49.parquet,hour,Fuenlabrada
Spain,NET_ES215A,CCAA Navarra,ES1662A,FUNES,SP_31107001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,14.22,ug/m3,97.79,1.0,Industrial,Rural,-1.81,42.307,460.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_31107001_10_49.parquet,hour,Erriberagoiena / Ribera Alta
Spain,NET_ES212A,CCAA Galicia,ES0777A,PRESA DE VILLAGUDÍN,SP_15059002_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,12.879,ug/m3,98.48,1.0,Industrial,Rural,-8.4964,43.0935,270.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_15059002_10_47.parquet,hour,A Coruña
Spain,NET_ES212A,CCAA Galicia,ES1035A,CERCEDA,SP_15024001_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,12.852,ug/m3,98.49,1.0,Industrial,Suburban,-8.4716,43.1866,340.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_15024001_10_47.parquet,hour,A Coruña
Spain,NET_ES210A,CCAA Com. Valenciana,ES1886A,BUÑOL CEMEX,SP_46077006_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,9.241,ug/m3,89.77,1.0,Industrial,Suburban,-0.7839,39.4272,400.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_46077006_10_46.parquet,hour,València / Valencia
Spain,NET_ES209A,CCAA Cataluña,ES1910A,GAVÀ (PARC DEL MIL·LENI),SP_08089005_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,18.25,ug/m3,37.81,1.0,Background,Suburban,1.9915,41.3031,25.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08089005_10_M.parquet,day,Barcelona
Spain,NET_ES216A,CCAA País Vasco,ES1349A,LLODIO,SP_01036004_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,24.685,ug/m3,98.4,1.0,Traffic,Suburban,-2.9634,43.1441,122.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_01036004_10_47.parquet,hour,Araba/Álava
Spain,NET_ES212A,CCAA Galicia,ES1905A,LUGO-FINGOY,SP_27028005_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,16.251,ug/m3,98.52,1.0,Traffic,Urban,-7.5509,42.9979,450.0,Lugo                                                                            ,ES031C1                                           ,98519.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_27028005_10_49.parquet,hour,Lugo
Spain,NET_ES210A,CCAA Com. Valenciana,ES1885A,VALÈNCIA-POLITÈCNIC,SP_46250046_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,18.138,ug/m3,98.26,1.0,Background,Suburban,-0.3364,39.4803,7.0,Valencia                                                                        ,ES003K1                                           ,1417464.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_46250046_10_46.parquet,hour,València / Valencia
Spain,NET_ES215A,CCAA Navarra,ES1472A,ITURRAMA,SP_31201012_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,19.578,ug/m3,97.05,1.0,Background,Urban,-1.653,42.806,449.0,Pamplona/Iruña                                                                  ,ES014K1                                           ,334398.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_31201012_10_49.parquet,hour,Iruñerria / Comarca de Pamplona
Spain,NET_ES212A,CCAA Galicia,ES1234A,PASTORIZA-REPSOL,SP_15005011_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,15.997,ug/m3,99.0,1.0,Industrial,Rural,-8.472,43.3353,240.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_15005011_10_47.parquet,hour,A Coruña
Spain,NET_ES205A,CCAA Islas Canarias,ES1741A,PLAYA DEL INGLÉS,SP_35019002_10_47,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,32.705,ug/m3,97.37,1.0,Traffic,Urban,-15.5639,27.7637,17.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_35019002_10_47.parquet,hour,Las Palmas
Spain,NET_ES201A,CCAA Andalucía,ES1169A,CARTEYA (S9),SP_11033004_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,26.949,ug/m3,90.96,1.0,Industrial,Suburban,-5.3914,36.2088,51.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_11033004_10_49.parquet,day,Cádiz
Spain,NET_ES205A,CCAA Islas Canarias,ES1979A,LA GRAMA-BREÑA ALTA,SP_38008001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,26.576,ug/m3,87.4,1.0,Industrial,Suburban,-17.7756,28.6677,245.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38008001_10_49.parquet,hour,Santa Cruz de Tenerife
Spain,NET_ES203A,CCAA Asturias,ES1353A,SAMA I,SP_33031032_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,25.68,ug/m3,98.01,1.0,Background,Urban,-5.6796,43.2941,216.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33031032_10_49.parquet,hour,Asturias / Asturies
Spain,NET_ES205A,CCAA Islas Canarias,ES1766A,EL RÍO,SP_38006003_10_46,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,26.421,ug/m3,97.5,1.0,Industrial,Suburban,-16.5237,28.1451,500.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_38006003_10_46.parquet,hour,Santa Cruz de Tenerife
Spain,NET_ES209A,CCAA Cataluña,ES1964A,SANT FELIU DE LLOBREGAT (CEIP MARTÍ I POL),SP_08211004_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,22.652,ug/m3,81.64,1.0,Industrial,Suburban,2.0574,41.3866,81.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08211004_10_M.parquet,day,Barcelona
Spain,NET_ES207A,CCAA Cast. la Mancha,ES1858A,CUENCA,SP_16078001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,30.527,ug/m3,84.39,1.0,Background,Suburban,-2.1297,40.0619,948.0,Cuenca                                                                          ,ES542C1                                           ,54621.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_16078001_10_49.parquet,hour,Cuenca
Spain,NET_ES208A,CCAA Castilla y León,ES1618A,SALAMANCA 5,SP_37274010_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,17.293,ug/m3,97.35,1.0,Traffic,Urban,-5.6653,40.9792,797.0,Salamanca                                                                       ,ES516C1                                           ,144825.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_37274010_10_49.parquet,hour,Salamanca
Spain,NET_ES209A,CCAA Cataluña,ES1438A,BARCELONA (L'EIXAMPLE),SP_08019043_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,29.818,ug/m3,97.26,1.0,Traffic,Urban,2.1538,41.3853,26.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08019043_10_M.parquet,day,Barcelona
Spain,NET_ES209A,CCAA Cataluña,ES1817A,SANTA PERPÈTUA DE MOGODA (ONZE DE SETEMBRE),SP_08260010_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,32.206,ug/m3,53.15,1.0,Traffic,Suburban,2.1838,41.5267,84.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08260010_10_M.parquet,day,Barcelona
Spain,NET_ES207A,CCAA Cast. la Mancha,ES1537A,GUADALAJARA,SP_19130001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,31.905,ug/m3,82.82,1.0,Background,Urban,-3.1716,40.6298,700.0,Guadalajara                                                                     ,ES048C1                                           ,87484.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_19130001_10_49.parquet,hour,Guadalajara
Spain,NET_ES209A,CCAA Cataluña,ES0704A,MONTORNÈS DEL VALLÈS (CEIP MARINADA),SP_08136003_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,24.907,ug/m3,29.59,1.0,Background,Suburban,2.2653,41.5524,116.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08136003_10_M.parquet,day,Barcelona
Spain,NET_ES206A,CCAA Cantabria,ES1577A,PARQUE DE CROSS,SP_39016003_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,25.231,ug/m3,91.47,1.0,Industrial,Urban,-3.8411,43.4208,10.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_39016003_10_49.parquet,hour,Cantabria
Spain,NET_ES203A,CCAA Asturias,ES1272A,CONSTITUCIÓN,SP_33024025_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,26.904,ug/m3,97.91,1.0,Traffic,Urban,-5.6735,43.5299,29.0,Gijón                                                                           ,ES023C1                                           ,271717.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33024025_10_49.parquet,hour,Asturias / Asturies
Spain,NET_ES204A,CCAA Islas Baleares,ES1825A,SANT ANTONI DE PORTMANY,SP_07046001_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,17.756,ug/m3,93.52,1.0,Background,Suburban,1.3101,38.9944,65.0,,,,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_07046001_10_49.parquet,hour,Illes Balears
Spain,NET_ES203A,CCAA Asturias,ES1424A,PLAZA DE LA GUITARRA,SP_33004049_10_49,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,27.713,ug/m3,98.13,1.0,Traffic,Urban,-5.9275,43.5589,12.0,Avilés                                                                          ,ES039C1                                           ,77791.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_33004049_10_49.parquet,hour,Asturias / Asturies
Spain,NET_ES209A,CCAA Cataluña,ES0266A,ESPLUGUES DE LLOBREGAT (CEIP ISIDRE MARTÍ),SP_08077002_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,21.706,ug/m3,37.26,1.0,Background,Urban,2.0861,41.3793,108.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08077002_10_M.parquet,day,Barcelona
Spain,NET_ES209A,CCAA Cataluña,ES0700A,BARBERÀ DEL VALLÈS (AJUNTAMENT),SP_08252002_10_M,PM10,Particulate matter < 10 µm (aerosol),P1Y,Annual mean / 1 calendar year,2015,26.797,ug/m3,51.23,1.0,Background,Urban,2.125,41.5156,146.0,Barcelona                                                                       ,ES002K2                                           ,3755512.0,E1a/validated data AQ e-Reporting,26/04/2025 20:19:50,https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/ES/SP_08252002_10_M.parquet,day,Barcelona
